SKU,Local,Forecast sumarizado
454854,00012,56.0
455105,00012,61.0
455106,00012,112.0
455107,00012,96.0
455109,00012,112.0
455112,00012,120.0
455113,00012,79.0
455452,00012,102.0
455453,00012,112.0
455454,00012,67.0
455458,00012,61.0
455462,00012,134.0
455463,00012,112.0
455464,00012,84.0
455467,00012,118.0
455468,00012,56.0
455469,00012,249.0
455520,00012,125.0
455522,00012,71.0
455523,00012,64.0
455524,00012,112.0
455525,00012,75.0
45642,00012,18678.0
45643,00012,9604.0
45644,00012,949.0
45645,00012,866.0
456473,00012,56.0
457052,00012,593.0
457059,00012,5194.0
457060,00012,1779.0
457330,00012,89.0
457592,00012,79.0
457594,00012,64.0
457683,00012,3656.0
458172,00012,112.0
458174,00012,121.0
458180,00012,92.0
458187,00012,112.0
458189,00012,120.0
458235,00012,683.0
458236,00012,552.0
4589,00012,64.0
4596,00012,112.0
459765,00012,111.0
460589,00012,72.0
462098,00012,112.0
462099,00012,156.0
462100,00012,103.0
462101,00012,112.0
462618,00012,1361.0
46282,00012,156.0
462965,00012,339.0
462990,00012,464.0
463053,00012,104.0
463448,00012,279.0
463450,00012,386.0
463451,00012,364.0
463452,00012,195.0
464114,00012,430.0
464118,00012,1028.0
464664,00012,89.0
466270,00012,3419.0
466271,00012,4821.0
46691,00012,63.0
467540,00012,128.0
467831,00012,179.0
467832,00012,289.0
467833,00012,157.0
468054,00012,128.0
469084,00012,119.0
469174,00012,185.0
469311,00012,108.0
469339,00012,120.0
469369,00012,56.0
469371,00012,136.0
4697,00012,112.0
469833,00012,613.0
4699,00012,56.0
469902,00012,112.0
469933,00012,125.0
469937,00012,111.0
470119,00012,120.0
470121,00012,119.0
470122,00012,122.0
470123,00012,92.0
470459,00012,108.0
471326,00012,113.0
471613,00012,733.0
471614,00012,1151.0
471965,00012,184.0
47230,00012,96.0
472991,00012,56.0
473931,00012,110.0
474063,00012,112.0
474664,00012,144.0
474665,00012,4781.0
475037,00012,1540.0
475592,00012,137.0
475593,00012,522.0
475594,00012,290.0
476075,00012,72.0
476159,00012,98.0
476160,00012,61.0
476161,00012,57.0
476162,00012,77.0
476173,00012,74.0
476174,00012,56.0
476175,00012,56.0
476210,00012,56.0
476668,00012,108.0
476698,00012,715.0
476799,00012,104.0
476829,00012,56.0
477120,00012,80.0
477218,00012,1062.0
477219,00012,263.0
477222,00012,254.0
477224,00012,333.0
477225,00012,108.0
477226,00012,345.0
477227,00012,389.0
477229,00012,198.0
477658,00012,119.0
477661,00012,112.0
477662,00012,107.0
477894,00012,831.0
477895,00012,1447.0
477896,00012,969.0
477897,00012,175.0
477899,00012,96.0
477959,00012,56.0
477966,00012,56.0
478042,00012,120.0
478043,00012,192.0
478044,00012,183.0
478046,00012,112.0
478051,00012,216.0
478097,00012,234.0
478219,00012,999.0
478534,00012,111.0
478535,00012,81.0
478539,00012,96.0
478542,00012,112.0
478543,00012,112.0
478544,00012,242.0
478655,00012,1003.0
479036,00012,56.0
479254,00012,64.0
479677,00012,201.0
479807,00012,56.0
480358,00012,56.0
480359,00012,56.0
480829,00012,56.0
480840,00012,56.0
480988,00012,128.0
480989,00012,138.0
480990,00012,112.0
480992,00012,103.0
481068,00012,104.0
481087,00012,64.0
481499,00012,94.0
481500,00012,106.0
481705,00012,99.0
481706,00012,81.0
481928,00012,146.0
482395,00012,68.0
482713,00012,9076.0
483593,00012,163.0
483992,00012,56.0
484791,00012,113.0
484821,00012,107.0
485480,00012,2002.0
485485,00012,316.0
486304,00012,120.0
4886,00012,56.0
489180,00012,642.0
489455,00012,61.0
490870,00012,2550.0
491349,00012,714.0
491844,00012,113.0
491845,00012,147.0
491856,00012,104.0
491939,00012,105.0
491940,00012,112.0
491990,00012,86.0
492030,00012,64.0
492053,00012,112.0
492084,00012,72.0
492341,00012,56.0
492616,00012,88.0
492617,00012,112.0
492618,00012,96.0
492668,00012,732.0
493203,00012,116.0
493346,00012,113.0
493548,00012,112.0
493601,00012,889.0
493765,00012,56.0
495679,00012,112.0
495680,00012,162.0
495682,00012,134.0
496169,00012,56.0
496326,00012,56.0
496569,00012,100.0
496570,00012,70.0
496586,00012,56.0
496743,00012,142.0
496972,00012,164.0
496973,00012,474.0
496994,00012,462.0
497250,00012,1064.0
497581,00012,56.0
497630,00012,77.0
498804,00012,113.0
498805,00012,112.0
499114,00012,339.0
499194,00012,278.0
499195,00012,131.0
499548,00012,95.0
499760,00012,72.0
499761,00012,112.0
499762,00012,104.0
499950,00012,56.0
50,00012,121.0
500186,00012,56.0
500195,00012,69.0
500196,00012,112.0
500486,00012,95.0
500487,00012,76.0
500682,00012,1422.0
500684,00012,144.0
500685,00012,56.0
500687,00012,56.0
500831,00012,918.0
501237,00012,36646.0
501238,00012,379.0
501239,00012,264.0
501541,00012,197.0
501588,00012,64.0
501664,00012,891.0
501961,00012,2255.0
501962,00012,2309.0
502011,00012,997.0
502023,00012,2743.0
502027,00012,1336.0
502075,00012,56.0
502160,00012,116.0
502165,00012,380.0
502166,00012,184.0
502379,00012,112.0
502381,00012,112.0
502382,00012,112.0
502517,00012,1333.0
502526,00012,169.0
502528,00012,192.0
502566,00012,256.0
502567,00012,175.0
502647,00012,12657.0
502790,00012,113.0
503,00012,135.0
503000,00012,111.0
503001,00012,72.0
503002,00012,56.0
503003,00012,106.0
503462,00012,272.0
503463,00012,195.0
503598,00012,120.0
503604,00012,72.0
503605,00012,69.0
503611,00012,64.0
503612,00012,112.0
503613,00012,88.0
503614,00012,76.0
504312,00012,112.0
504349,00012,128.0
505118,00012,112.0
505119,00012,91.0
505120,00012,97.0
505474,00012,374.0
505517,00012,112.0
505728,00012,112.0
506016,00012,296.0
506020,00012,160.0
506021,00012,152.0
506032,00012,3323.0
506339,00012,62.0
506691,00012,112.0
506715,00012,137.0
506740,00012,56.0
506828,00012,77585.0
506829,00012,340.0
506830,00012,243.0
506831,00012,268.0
506853,00012,73.0
506867,00012,1218.0
507100,00012,56.0
507101,00012,824.0
507485,00012,68.0
507486,00012,153.0
507487,00012,137.0
507524,00012,64.0
507945,00012,122.0
508200,00012,104.0
508396,00012,112.0
508421,00012,118.0
508864,00012,87.0
508976,00012,59.0
508996,00012,104.0
508998,00012,64.0
509039,00012,56.0
509316,00012,56.0
510810,00012,778.0
510898,00012,56.0
511295,00012,137.0
511494,00012,115.0
511495,00012,180.0
511997,00012,83.0
512101,00012,56.0
512102,00012,556.0
512103,00012,130.0
512241,00012,1564.0
512242,00012,114.0
512531,00012,162.0
512983,00012,147.0
513147,00012,112.0
513148,00012,73.0
513149,00012,73.0
513231,00012,112.0
513487,00012,88.0
513490,00012,1327.0
513622,00012,113.0
513957,00012,146.0
513958,00012,64.0
513960,00012,131.0
513962,00012,169.0
514080,00012,1120.0
514081,00012,304.0
514117,00012,81.0
514152,00012,104.0
514454,00012,182.0
514455,00012,70.0
514456,00012,89.0
514457,00012,64.0
514650,00012,56.0
514651,00012,56.0
514754,00012,259.0
515000,00012,1204.0
515001,00012,148.0
515002,00012,276.0
515003,00012,366.0
515438,00012,172.0
515621,00012,183.0
515622,00012,137.0
515630,00012,56.0
515640,00012,779.0
515902,00012,4429.0
516026,00012,120.0
517748,00012,67.0
517753,00012,56.0
517758,00012,64.0
517778,00012,56.0
517784,00012,181.0
517826,00012,64.0
518361,00012,101.0
518375,00012,136.0
518384,00012,56.0
518457,00012,806.0
518596,00012,112.0
519142,00012,56.0
519542,00012,56.0
519543,00012,61.0
519544,00012,56.0
519600,00012,7405.0
519632,00012,646.0
519642,00012,93.0
519645,00012,499.0
51965,00012,1481.0
519903,00012,72.0
520019,00012,56.0
520078,00012,78438.0
520377,00012,729.0
520379,00012,404.0
520812,00012,124.0
520813,00012,128.0
520881,00012,142.0
521063,00012,64.0
521066,00012,89.0
521067,00012,56.0
521068,00012,56.0
523164,00012,104.0
523203,00012,111.0
523590,00012,133.0
523591,00012,118.0
523593,00012,163.0
523594,00012,153.0
523596,00012,82.0
523612,00012,547.0
523646,00012,840.0
523647,00012,342.0
523884,00012,563.0
524010,00012,300.0
524213,00012,104.0
524486,00012,112.0
524488,00012,56.0
524491,00012,112.0
524492,00012,64.0
524493,00012,185.0
524494,00012,484.0
524501,00012,652.0
524724,00012,145.0
525055,00012,120.0
525056,00012,192.0
525057,00012,80.0
525771,00012,464.0
52591,00012,56.0
526065,00012,56.0
526068,00012,56.0
526070,00012,56.0
526443,00012,393.0
526486,00012,4917.0
526800,00012,112.0
527161,00012,143.0
527164,00012,381.0
527165,00012,251.0
527777,00012,73.0
527778,00012,105.0
527781,00012,176.0
527782,00012,136.0
527785,00012,145.0
527786,00012,120.0
527787,00012,120.0
529076,00012,64.0
529522,00012,96.0
529668,00012,288.0
529671,00012,1165.0
529675,00012,371.0
530475,00012,2977.0
53214,00012,96.0
532695,00012,510.0
532696,00012,248.0
53405,00012,56.0
534518,00012,918.0
534519,00012,123.0
534581,00012,290.0
534582,00012,136.0
534596,00012,64.0
534597,00012,112.0
534709,00012,112.0
534757,00012,357.0
534758,00012,429.0
535127,00012,103.0
535442,00012,771.0
535443,00012,375.0
535444,00012,329.0
535445,00012,338.0
535642,00012,147.0
535643,00012,108.0
535678,00012,112.0
535679,00012,101.0
535680,00012,113.0
535681,00012,111.0
536959,00012,143.0
537183,00012,395.0
537184,00012,559.0
538873,00012,84.0
538879,00012,56.0
54140,00012,117.0
54141,00012,116.0
541579,00012,64.0
541601,00012,223.0
541602,00012,107.0
541867,00012,95.0
541868,00012,72.0
541870,00012,56.0
542455,00012,56.0
542692,00012,1135.0
542693,00012,1895.0
542695,00012,81.0
542696,00012,208.0
542697,00012,1186.0
542698,00012,56.0
542699,00012,103.0
542726,00012,235.0
542727,00012,535.0
542728,00012,5737.0
542729,00012,7133.0
543027,00012,161.0
543029,00012,56.0
543070,00012,56.0
543148,00012,7066.0
543149,00012,1309.0
54358,00012,238.0
54359,00012,497.0
544987,00012,209.0
544991,00012,151.0
545002,00012,926.0
5454,00012,56.0
545840,00012,1264.0
546019,00012,950.0
546020,00012,350.0
546109,00012,91.0
546245,00012,1714.0
546675,00012,171.0
546676,00012,104.0
546677,00012,101.0
5478,00012,56.0
549011,00012,56.0
549012,00012,56.0
549229,00012,147.0
549230,00012,172.0
549393,00012,64.0
549395,00012,64.0
550003,00012,88.0
550422,00012,260.0
550423,00012,456.0
550424,00012,409.0
550465,00012,112.0
550494,00012,116.0
550495,00012,184.0
550616,00012,114.0
550702,00012,517.0
551925,00012,275.0
552120,00012,145.0
552121,00012,166.0
552122,00012,153.0
552733,00012,158.0
553033,00012,201.0
553034,00012,20923.0
553592,00012,2801.0
553994,00012,336.0
553995,00012,275.0
554107,00012,107.0
554108,00012,64.0
554219,00012,139.0
554331,00012,64.0
554806,00012,56.0
555193,00012,56.0
555194,00012,56.0
555195,00012,56.0
55556,00012,112.0
555585,00012,112.0
555595,00012,606.0
555596,00012,112.0
555597,00012,747.0
555639,00012,64.0
555677,00012,112.0
555679,00012,1142.0
5557,00012,64.0
555817,00012,120.0
555825,00012,529.0
556935,00012,7486.0
557103,00012,341.0
557104,00012,222.0
5574,00012,254.0
557578,00012,104.0
558023,00012,56.0
558071,00012,205.0
558178,00012,107.0
558769,00012,561.0
558771,00012,6478.0
558803,00012,369.0
559385,00012,62.0
559386,00012,64.0
559387,00012,56.0
559389,00012,80.0
559396,00012,98.0
559397,00012,88.0
559398,00012,92.0
559400,00012,56.0
559402,00012,56.0
559405,00012,71.0
559406,00012,77.0
559416,00012,56.0
559417,00012,63.0
559436,00012,131.0
559780,00012,152.0
559943,00012,112.0
559944,00012,136.0
559966,00012,112.0
559967,00012,112.0
559968,00012,88.0
560039,00012,176.0
561063,00012,112.0
561099,00012,112.0
561101,00012,113.0
561448,00012,112.0
561585,00012,72.0
561586,00012,64.0
561670,00012,133.0
562044,00012,186.0
562562,00012,2085.0
562718,00012,101.0
562727,00012,112.0
562728,00012,104.0
562729,00012,112.0
562893,00012,83.0
562947,00012,232.0
563179,00012,1017.0
563180,00012,196.0
563181,00012,93.0
563191,00012,112.0
563203,00012,280.0
563204,00012,305.0
563206,00012,57.0
563213,00012,56.0
563214,00012,56.0
563215,00012,56.0
563221,00012,186.0
563615,00012,1005.0
563646,00012,160.0
563657,00012,112.0
563665,00012,96.0
564465,00012,226.0
564466,00012,212.0
564676,00012,56.0
565186,00012,144.0
565846,00012,56.0
565852,00012,112.0
565853,00012,104.0
565854,00012,2368.0
565855,00012,409.0
565858,00012,112.0
565904,00012,246.0
566,00012,82.0
566249,00012,56.0
566250,00012,92.0
566325,00012,19910.0
567255,00012,129.0
567283,00012,56.0
567303,00012,96.0
567624,00012,64.0
567764,00012,484.0
567765,00012,177.0
567801,00012,112.0
567802,00012,105.0
567901,00012,1133.0
568198,00012,64.0
568199,00012,72.0
568325,00012,116.0
568326,00012,129.0
568327,00012,114.0
568330,00012,128.0
568331,00012,104.0
568332,00012,72.0
568333,00012,144.0
568334,00012,78.0
568341,00012,112.0
568342,00012,2094.0
568343,00012,64.0
568344,00012,105.0
568390,00012,104.0
568629,00012,126.0
569701,00012,16608.0
570070,00012,540.0
570071,00012,428.0
570072,00012,276.0
570090,00012,112.0
570091,00012,135.0
570296,00012,82.0
570564,00012,114.0
570729,00012,237.0
570747,00012,64.0
571385,00012,77.0
571452,00012,72.0
571453,00012,63.0
571454,00012,120.0
571455,00012,1020.0
571469,00012,318.0
571555,00012,56.0
571559,00012,152.0
571719,00012,99.0
571720,00012,653.0
574903,00012,149.0
574979,00012,116.0
575103,00012,72.0
575104,00012,158.0
575726,00012,240.0
575731,00012,219.0
575733,00012,145.0
575735,00012,66.0
575736,00012,152.0
576203,00012,78.0
576205,00012,120.0
576207,00012,216.0
576692,00012,56.0
577406,00012,104.0
577658,00012,56.0
578219,00012,256.0
578220,00012,608.0
578305,00012,173.0
578410,00012,284.0
578411,00012,170.0
578412,00012,178.0
578679,00012,142.0
578813,00012,7006.0
578865,00012,168.0
578866,00012,176.0
579039,00012,146.0
579040,00012,332.0
579041,00012,119.0
579042,00012,305.0
579077,00012,112.0
579487,00012,119.0
579488,00012,112.0
57951,00012,485.0
57956,00012,192.0
579653,00012,182.0
579972,00012,220.0
580755,00012,56.0
580803,00012,8029.0
581143,00012,3167.0
581616,00012,217.0
581618,00012,360.0
581620,00012,186.0
58178,00012,56.0
582287,00012,88.0
582288,00012,99.0
582289,00012,85.0
582341,00012,16392.0
582615,00012,658.0
582620,00012,151.0
582636,00012,80.0
582677,00012,184.0
582682,00012,72.0
582945,00012,11063.0
582946,00012,325.0
582947,00012,6126.0
582948,00012,3599.0
582949,00012,438.0
583122,00012,61.0
583271,00012,5404.0
583272,00012,140.0
583316,00012,268.0
583371,00012,120.0
583641,00012,104.0
584926,00012,56.0
584976,00012,103.0
585347,00012,56.0
585711,00012,540.0
586104,00012,2606.0
58633,00012,80.0
587044,00012,64.0
587045,00012,92.0
587121,00012,56.0
587130,00012,11901.0
587381,00012,64.0
587382,00012,91.0
587383,00012,56.0
587385,00012,56.0
587386,00012,107.0
587387,00012,56.0
587397,00012,95.0
587398,00012,405.0
587430,00012,56.0
587762,00012,125.0
587764,00012,56.0
587765,00012,64.0
587766,00012,56.0
587767,00012,56.0
588768,00012,160.0
588769,00012,133.0
588829,00012,739.0
589254,00012,64.0
589273,00012,56.0
589274,00012,73.0
589286,00012,56.0
589418,00012,56.0
5897,00012,828.0
5898,00012,3959.0
590005,00012,136.0
590177,00012,168.0
590178,00012,200.0
590253,00012,576.0
590255,00012,453.0
590797,00012,64.0
590798,00012,72.0
590799,00012,912.0
592599,00012,104.0
593437,00012,128.0
593461,00012,408.0
593462,00012,120.0
593463,00012,208.0
593464,00012,424.0
593465,00012,216.0
593466,00012,192.0
593547,00012,88.0
594486,00012,312.0
594762,00012,56.0
595500,00012,600.0
595672,00012,248.0
595815,00012,96.0
596286,00012,64.0
598285,00012,944.0
598286,00012,152.0
598287,00012,280.0
598288,00012,112.0
598547,00012,3448.0
599369,00012,6488.0
599394,00012,344.0
599395,00012,232.0
600096,00012,200.0
600291,00012,256.0
600984,00012,232.0
601140,00012,184.0
60561,00012,65.0
61735,00012,154.0
6232,00012,331.0
6259,00012,64.0
6262,00012,56.0
63009,00012,12506.0
63860,00012,64.0
63861,00012,326.0
63862,00012,104.0
6394,00012,60.0
64104,00012,173.0
6431,00012,64.0
6493,00012,56.0
651,00012,1017.0
6536,00012,56.0
65576,00012,4356.0
65724,00012,140.0
6720,00012,96.0
67216,00012,409.0
67225,00012,4057.0
68618,00012,394.0
68786,00012,56.0
68909,00012,6632.0
69183,00012,175.0
7003,00012,64.0
70124,00012,56.0
71765,00012,7197.0
71770,00012,746.0
71773,00012,296.0
71799,00012,56.0
71800,00012,79.0
73022,00012,168.0
73144,00012,88.0
73544,00012,76.0
7388,00012,172.0
7502,00012,56.0
75181,00012,56.0
75862,00012,63.0
75952,00012,185.0
77153,00012,120.0
77213,00012,192.0
77215,00012,136.0
77731,00012,56.0
78005,00012,3031.0
78864,00012,112.0
78865,00012,270.0
79223,00012,83.0
79448,00012,271.0
79559,00012,430.0
80510,00012,3702.0
80703,00012,140.0
81135,00012,56.0
81136,00012,56.0
8119,00012,217.0
81199,00012,274.0
8135,00012,300.0
81991,00012,56.0
81992,00012,56.0
82411,00012,6091.0
83137,00012,141.0
83309,00012,56.0
85416,00012,105.0
85436,00012,168.0
85547,00012,56.0
8576,00012,718.0
85808,00012,112.0
86884,00012,65.0
86886,00012,123.0
86911,00012,108.0
86913,00012,56.0
86914,00012,115.0
87012,00012,195.0
8737,00012,56.0
88,00012,113.0
88567,00012,197.0
88572,00012,108.0
8870,00012,119.0
8871,00012,221.0
89179,00012,118.0
89975,00012,278.0
90052,00012,4191.0
90421,00012,118.0
90447,00012,175.0
90646,00012,131.0
92047,00012,273.0
92908,00012,72.0
92909,00012,64.0
92913,00012,56.0
94508,00012,56.0
94600,00012,231.0
94601,00012,384.0
94602,00012,668.0
9470,00012,56.0
94931,00012,232.0
94963,00012,425.0
95912,00012,56.0
95918,00012,56.0
96377,00012,295.0
96726,00012,112.0
96728,00012,122.0
96729,00012,227.0
96731,00012,72.0
96741,00012,176.0
96909,00012,174.0
96910,00012,97.0
97558,00012,64.0
98865,00012,56.0
98866,00012,118.0
98869,00012,113.0
99008,00012,112.0
99039,00012,3395.0
9935,00012,56.0
99369,00012,134.0
99775,00012,6042.0
99776,00012,56.0
9995,00012,56.0
10019,00022,149.0
10091,00022,222.0
101161,00022,60.0
103690,00022,311.0
103986,00022,337.0
10523,00022,116.0
10524,00022,120.0
105314,00022,110.0
10714,00022,131.0
10735,00022,7084.0
10736,00022,2513.0
10737,00022,322.0
10738,00022,854.0
10796,00022,782.0
10887,00022,449.0
10888,00022,56.0
109602,00022,64.0
110558,00022,120.0
110559,00022,75.0
111179,00022,101.0
11266,00022,226.0
113618,00022,38124.0
113928,00022,56.0
114007,00022,460.0
11448,00022,74.0
115511,00022,88.0
116731,00022,89.0
116768,00022,142.0
116769,00022,118.0
117046,00022,164.0
11776,00022,125.0
118087,00022,354.0
118771,00022,112.0
119367,00022,178.0
119368,00022,129.0
119776,00022,56.0
119779,00022,112.0
119986,00022,176.0
119990,00022,127.0
119993,00022,164.0
119998,00022,70.0
120004,00022,495.0
120006,00022,209.0
120990,00022,197.0
120991,00022,123.0
121868,00022,152.0
122178,00022,121.0
125669,00022,852.0
125671,00022,193.0
126192,00022,2201.0
126196,00022,4089.0
126244,00022,124.0
1283,00022,68.0
129603,00022,64.0
131131,00022,1717.0
13121,00022,125.0
131281,00022,108.0
13285,00022,176.0
134156,00022,123.0
135286,00022,698.0
135711,00022,176.0
135712,00022,383.0
136718,00022,6780.0
140643,00022,114.0
140900,00022,61.0
140901,00022,378.0
140965,00022,120.0
141,00022,64.0
148177,00022,150.0
149096,00022,56.0
151682,00022,101.0
151683,00022,112.0
152036,00022,252.0
15257,00022,56.0
153396,00022,56.0
153671,00022,359.0
153730,00022,123.0
153733,00022,336.0
15434,00022,176.0
157653,00022,56.0
158121,00022,72.0
165,00022,270.0
166001,00022,112.0
168477,00022,104.0
168942,00022,56.0
169814,00022,217.0
1703,00022,134.0
170323,00022,112.0
170327,00022,110.0
172029,00022,258.0
172403,00022,71.0
17245,00022,214.0
172968,00022,159.0
17422,00022,112.0
17426,00022,110.0
17437,00022,350.0
174923,00022,129.0
17665,00022,879.0
17680,00022,594.0
17684,00022,504.0
1788,00022,104.0
180738,00022,72.0
181501,00022,162.0
181503,00022,56.0
182565,00022,56.0
182936,00022,60.0
182941,00022,154.0
182943,00022,140.0
185,00022,698.0
186096,00022,116.0
186097,00022,112.0
186612,00022,88.0
186615,00022,104.0
18892,00022,163.0
18896,00022,131.0
190,00022,731.0
190996,00022,94.0
192620,00022,1415.0
192774,00022,60.0
192833,00022,112.0
192835,00022,112.0
19312,00022,56.0
194662,00022,72.0
195295,00022,141.0
195296,00022,160.0
197305,00022,4898.0
198107,00022,157.0
19922,00022,56.0
201199,00022,432.0
204795,00022,70.0
208101,00022,138.0
210517,00022,129.0
211797,00022,2645.0
214740,00022,56.0
216538,00022,113.0
216599,00022,120.0
21759,00022,1403.0
217756,00022,72.0
218058,00022,10046.0
21814,00022,139.0
219966,00022,221.0
219973,00022,120.0
219991,00022,191.0
220264,00022,132.0
220266,00022,112.0
220344,00022,111.0
221258,00022,4349.0
225277,00022,60.0
225649,00022,80.0
225650,00022,56.0
225651,00022,76.0
226190,00022,69.0
22867,00022,6261.0
233,00022,528.0
236617,00022,194.0
2378,00022,137.0
24233,00022,144.0
24238,00022,72.0
243974,00022,86.0
248686,00022,60.0
2494,00022,103.0
249801,00022,64.0
252441,00022,72.0
253498,00022,78.0
256756,00022,211.0
25836,00022,64.0
25839,00022,108.0
25879,00022,9749.0
259431,00022,108.0
2617,00022,98.0
262459,00022,107.0
262811,00022,112.0
26334,00022,120.0
264068,00022,56.0
264337,00022,90.0
264347,00022,112.0
264904,00022,121.0
265034,00022,193.0
266334,00022,140.0
266335,00022,113.0
266336,00022,112.0
266407,00022,65.0
267335,00022,129.0
267336,00022,117.0
267384,00022,97.0
267923,00022,172.0
27343,00022,140.0
274088,00022,92.0
274129,00022,56.0
274131,00022,109.0
274132,00022,64.0
274801,00022,297.0
275701,00022,475.0
275892,00022,117.0
275893,00022,134.0
279557,00022,56.0
280495,00022,56.0
28303,00022,327.0
285375,00022,151.0
285381,00022,207.0
285389,00022,144.0
287459,00022,56.0
287475,00022,3644.0
288718,00022,268.0
288731,00022,133.0
288733,00022,211.0
288747,00022,196.0
288749,00022,172.0
288750,00022,91.0
288758,00022,126.0
288910,00022,108.0
289964,00022,117.0
29034,00022,112.0
290523,00022,297.0
291029,00022,128.0
291248,00022,120.0
292819,00022,214.0
294852,00022,90.0
295341,00022,163.0
301147,00022,56.0
30316,00022,182.0
305178,00022,56.0
306915,00022,189.0
306918,00022,485.0
307761,00022,104.0
307762,00022,113.0
308933,00022,115.0
309000,00022,185.0
309249,00022,183.0
31025,00022,113.0
31026,00022,111.0
31135,00022,144.0
312229,00022,111.0
312230,00022,80.0
312285,00022,242.0
312716,00022,64.0
313137,00022,104.0
315870,00022,165.0
316218,00022,113.0
320256,00022,218.0
320262,00022,56.0
320282,00022,56.0
321965,00022,91.0
321966,00022,315.0
322105,00022,113.0
324183,00022,225.0
32692,00022,780.0
32746,00022,1011.0
32757,00022,477.0
330287,00022,104.0
332816,00022,154.0
333109,00022,134.0
333110,00022,101.0
333111,00022,140.0
333112,00022,131.0
333113,00022,171.0
333989,00022,116.0
334296,00022,215.0
335462,00022,165.0
335511,00022,128.0
335512,00022,104.0
339030,00022,113.0
339031,00022,112.0
339192,00022,425.0
339585,00022,72.0
345280,00022,241.0
345481,00022,68.0
346738,00022,88.0
34708,00022,150.0
347140,00022,75.0
34726,00022,105.0
347438,00022,96.0
347439,00022,113.0
350405,00022,111.0
351576,00022,179.0
352018,00022,1500.0
353169,00022,117.0
353600,00022,104.0
354150,00022,740.0
355029,00022,97.0
355350,00022,112.0
357486,00022,234.0
359766,00022,112.0
360938,00022,175.0
36124,00022,143.0
361268,00022,125.0
361957,00022,113.0
362032,00022,56.0
365658,00022,5925.0
365958,00022,129.0
366927,00022,109.0
367471,00022,267.0
368517,00022,175.0
368732,00022,120.0
368923,00022,56.0
369247,00022,1351.0
369249,00022,300.0
369250,00022,176.0
369251,00022,72.0
370187,00022,304.0
370589,00022,100.0
371670,00022,116.0
371679,00022,112.0
371681,00022,165.0
373989,00022,112.0
3742,00022,72.0
37661,00022,106.0
379514,00022,60.0
379688,00022,109.0
379689,00022,64.0
379745,00022,64.0
380952,00022,112.0
380953,00022,80.0
380954,00022,56.0
380955,00022,56.0
383387,00022,875.0
383415,00022,106.0
383416,00022,105.0
383504,00022,159.0
384842,00022,64.0
384958,00022,137.0
385301,00022,18148.0
386681,00022,64.0
3874,00022,107.0
387628,00022,175.0
38827,00022,88.0
38828,00022,56.0
388723,00022,202.0
388724,00022,90.0
388770,00022,97.0
388771,00022,169.0
38889,00022,211.0
389488,00022,56.0
389772,00022,154.0
391517,00022,72.0
391602,00022,108.0
391603,00022,65.0
392555,00022,56.0
392613,00022,113.0
392614,00022,218.0
392615,00022,2233.0
394198,00022,77.0
395257,00022,1926.0
395258,00022,359.0
395300,00022,216.0
395636,00022,60.0
395672,00022,251.0
396569,00022,70.0
396570,00022,64.0
396585,00022,66.0
398380,00022,155.0
398596,00022,281.0
399637,00022,404.0
399638,00022,1315.0
400125,00022,112.0
400931,00022,301.0
40253,00022,120.0
402587,00022,136.0
402588,00022,389.0
402589,00022,104.0
402590,00022,112.0
402591,00022,116.0
402994,00022,56.0
405686,00022,64.0
405687,00022,122.0
406704,00022,64.0
406705,00022,112.0
406708,00022,80.0
406914,00022,72.0
407022,00022,102.0
407059,00022,56.0
408238,00022,88.0
408442,00022,144.0
408510,00022,884.0
408671,00022,112.0
408672,00022,113.0
40973,00022,60.0
409902,00022,217.0
409905,00022,1502.0
409908,00022,340.0
411600,00022,103.0
412161,00022,11881.0
412592,00022,80.0
41287,00022,753.0
414490,00022,208.0
414887,00022,87.0
415372,00022,188.0
415408,00022,104.0
415753,00022,672.0
416860,00022,361.0
418273,00022,104.0
418943,00022,111.0
419072,00022,90.0
419073,00022,211.0
419143,00022,195.0
419464,00022,2668.0
419559,00022,317.0
419840,00022,249.0
421273,00022,132.0
421274,00022,169.0
422480,00022,56.0
422610,00022,56.0
424207,00022,78.0
424446,00022,143.0
424610,00022,56.0
424670,00022,88.0
424672,00022,56.0
424716,00022,64.0
424719,00022,111.0
424739,00022,6710.0
424783,00022,80.0
42864,00022,56.0
430506,00022,669.0
430574,00022,138.0
430969,00022,5375.0
431265,00022,122.0
431267,00022,193.0
441012,00022,135.0
441125,00022,94.0
441126,00022,108.0
441131,00022,122.0
441132,00022,104.0
441151,00022,72.0
441394,00022,112.0
441462,00022,57.0
447545,00022,138.0
447594,00022,146.0
448547,00022,115.0
448552,00022,89.0
448634,00022,86.0
448705,00022,56.0
448848,00022,221.0
448850,00022,319.0
449064,00022,214.0
449299,00022,384.0
449300,00022,192.0
449486,00022,64.0
449969,00022,56.0
450298,00022,7598.0
450584,00022,116.0
450596,00022,318.0
450970,00022,117.0
451132,00022,993.0
451148,00022,309.0
451156,00022,104.0
451157,00022,121.0
451163,00022,309.0
451337,00022,353.0
451338,00022,174.0
451397,00022,166.0
452371,00022,86.0
453094,00022,156.0
453329,00022,196.0
45350,00022,168.0
453571,00022,56.0
453573,00022,108.0
453575,00022,112.0
454019,00022,63.0
454125,00022,93.0
454131,00022,123.0
454525,00022,56.0
45642,00022,12735.0
45643,00022,22403.0
45644,00022,5374.0
45645,00022,12404.0
457052,00022,96.0
457059,00022,240.0
