SKU,Local,Forecast sumarizado
83062,00154,30.0
83116,00154,30.0
83552,00154,70.0
83554,00154,34.0
83558,00154,30.0
83560,00154,45.0
83561,00154,53.0
84752,00154,60.0
84754,00154,60.0
84757,00154,64.0
8483,00154,34.0
84853,00154,62.0
85449,00154,30.0
85860,00154,4317.0
87000,00154,30.0
87054,00154,49.0
87065,00154,30.0
87067,00154,30.0
875,00154,37.0
88266,00154,50.0
888,00154,58.0
88861,00154,30.0
89405,00154,101.0
90141,00154,108.0
905,00154,32.0
9090,00154,60.0
91094,00154,115.0
91214,00154,30.0
91967,00154,39.0
91973,00154,30.0
91974,00154,30.0
91980,00154,30.0
92029,00154,30.0
92895,00154,30.0
93148,00154,48.0
94510,00154,60.0
94642,00154,39.0
94643,00154,34.0
95392,00154,95.0
97146,00154,30.0
972,00154,30.0
98467,00154,34.0
98560,00154,159.0
100407,00211,30.0
100622,00211,373.0
100971,00211,32.0
100972,00211,40.0
101734,00211,53.0
101735,00211,60.0
101740,00211,152.0
101743,00211,308.0
101744,00211,42.0
101745,00211,62.0
101747,00211,45.0
101748,00211,30.0
102410,00211,30.0
102411,00211,30.0
102412,00211,30.0
102664,00211,30.0
102830,00211,69.0
102832,00211,69.0
102833,00211,64.0
102834,00211,35.0
102835,00211,60.0
1029,00211,60.0
102928,00211,80.0
103714,00211,30.0
103715,00211,30.0
103717,00211,30.0
1038,00211,30.0
104746,00211,30.0
105285,00211,30.0
105294,00211,30.0
106208,00211,60.0
106236,00211,89.0
1063,00211,44.0
106537,00211,30.0
106606,00211,30.0
106662,00211,35.0
106974,00211,139.0
107268,00211,30.0
107271,00211,34.0
107401,00211,30.0
107458,00211,30.0
107459,00211,30.0
107573,00211,30.0
107662,00211,30.0
107687,00211,38.0
108193,00211,599.0
108895,00211,30.0
109314,00211,30.0
109319,00211,252.0
109551,00211,30.0
109554,00211,30.0
109612,00211,34.0
109688,00211,55.0
109770,00211,30.0
109771,00211,30.0
10998,00211,31.0
110327,00211,30.0
110695,00211,56.0
110852,00211,60.0
110853,00211,94.0
110965,00211,39.0
110966,00211,43.0
110967,00211,30.0
110968,00211,61.0
111008,00211,34.0
111856,00211,38.0
112473,00211,38.0
112842,00211,71.0
113755,00211,35.0
116559,00211,30.0
116612,00211,436.0
116897,00211,30.0
118064,00211,56.0
1182,00211,70.0
118209,00211,30.0
1184,00211,57.0
119109,00211,34.0
119110,00211,30.0
119171,00211,60.0
119868,00211,53.0
120509,00211,119.0
121032,00211,60.0
1221,00211,65.0
123896,00211,47.0
124382,00211,8280.0
124383,00211,30.0
124384,00211,30.0
124729,00211,30.0
124793,00211,34.0
125650,00211,30.0
12637,00211,54.0
126627,00211,30.0
126985,00211,34.0
127308,00211,30.0
127359,00211,293.0
127360,00211,1289.0
127438,00211,30.0
127439,00211,30.0
128517,00211,45.0
128667,00211,2415.0
128673,00211,30.0
128674,00211,30.0
129086,00211,64.0
129496,00211,30.0
129497,00211,60.0
129498,00211,35.0
129593,00211,35.0
129596,00211,30.0
129597,00211,34.0
12965,00211,67.0
130561,00211,30.0
130562,00211,30.0
131323,00211,30.0
131535,00211,30.0
132678,00211,35.0
133336,00211,39.0
133445,00211,30.0
134389,00211,30.0
134760,00211,30.0
136257,00211,30.0
136258,00211,30.0
1375,00211,30.0
138263,00211,30.0
1391,00211,50.0
139443,00211,34.0
139468,00211,30.0
140254,00211,53.0
141772,00211,30.0
14210,00211,115.0
142529,00211,30.0
142530,00211,42.0
142532,00211,30.0
142533,00211,34.0
142908,00211,36.0
143361,00211,30.0
143363,00211,60.0
14401,00211,30.0
144232,00211,30.0
144722,00211,30.0
144723,00211,30.0
144724,00211,38.0
144725,00211,30.0
144728,00211,30.0
145082,00211,63.0
145085,00211,60.0
14511,00211,33.0
145221,00211,30.0
14587,00211,51.0
146152,00211,61.0
146855,00211,30.0
147758,00211,30.0
14831,00211,611.0
149074,00211,30.0
149141,00211,60.0
1494,00211,30.0
149486,00211,52.0
149487,00211,34.0
1498,00211,73.0
1506,00211,48.0
151311,00211,171.0
1520,00211,30.0
154808,00211,32.0
154809,00211,30.0
154890,00211,30.0
154891,00211,30.0
154893,00211,30.0
154894,00211,30.0
155363,00211,147.0
156703,00211,120.0
157210,00211,30.0
157688,00211,38.0
157691,00211,32.0
157692,00211,37.0
157934,00211,30.0
158113,00211,30.0
15821,00211,55.0
158588,00211,30.0
158613,00211,30.0
159124,00211,1099.0
159685,00211,40.0
1599,00211,54.0
1605,00211,57.0
160714,00211,60.0
16287,00211,30.0
1629,00211,30.0
163,00211,95.0
1641,00211,94.0
1654,00211,45.0
165797,00211,30.0
167274,00211,34.0
168500,00211,38.0
168501,00211,30.0
168503,00211,32.0
168613,00211,41.0
168991,00211,38.0
169028,00211,68.0
16919,00211,38.0
1696,00211,60.0
169938,00211,470.0
172730,00211,30.0
173346,00211,59.0
17353,00211,35.0
175232,00211,63.0
175842,00211,30.0
1760,00211,45.0
176565,00211,34.0
17731,00211,30.0
177701,00211,39.0
17806,00211,30.0
178295,00211,70.0
179000,00211,30.0
179097,00211,56.0
180701,00211,30.0
180703,00211,30.0
180743,00211,39.0
1809,00211,86.0
184627,00211,30.0
184628,00211,30.0
184630,00211,30.0
185663,00211,95.0
18579,00211,85.0
1861,00211,55.0
187670,00211,30.0
187962,00211,83.0
188360,00211,30.0
188365,00211,30.0
188367,00211,34.0
188368,00211,30.0
188373,00211,50.0
188548,00211,39.0
1902,00211,53.0
190454,00211,30.0
191187,00211,123.0
192828,00211,30.0
194321,00211,30.0
194892,00211,34.0
19516,00211,98.0
19517,00211,32.0
19518,00211,99.0
19519,00211,71.0
196116,00211,42.0
196835,00211,30.0
1982,00211,30.0
1991,00211,36.0
200006,00211,88.0
200041,00211,34.0
200221,00211,34.0
202584,00211,59.0
203757,00211,30.0
203875,00211,30.0
203877,00211,30.0
203879,00211,30.0
203880,00211,30.0
203881,00211,30.0
204483,00211,30.0
204794,00211,34.0
20516,00211,186.0
206362,00211,34.0
20675,00211,42.0
208,00211,156.0
208038,00211,30.0
208050,00211,30.0
208219,00211,86.0
20840,00211,445.0
20857,00211,67.0
209031,00211,43.0
209032,00211,47.0
209052,00211,30.0
210154,00211,144.0
210155,00211,158.0
210874,00211,30.0
210959,00211,60.0
211530,00211,34.0
21331,00211,30.0
2138,00211,30.0
214815,00211,30.0
214824,00211,34.0
21538,00211,74.0
215995,00211,38.0
218557,00211,61.0
218781,00211,32.0
218870,00211,67.0
219181,00211,30.0
219836,00211,60.0
220884,00211,98.0
223156,00211,30.0
223199,00211,30.0
223389,00211,30.0
22450,00211,236.0
225783,00211,30.0
226706,00211,34.0
226791,00211,30.0
226812,00211,30.0
227866,00211,49.0
227868,00211,35.0
227873,00211,30.0
228685,00211,34.0
229229,00211,30.0
229475,00211,52.0
2316,00211,64.0
23164,00211,30.0
233016,00211,34.0
233072,00211,61.0
233172,00211,30.0
234394,00211,60.0
234395,00211,51.0
234569,00211,30.0
234923,00211,63.0
234924,00211,36.0
234967,00211,92.0
235121,00211,39.0
235135,00211,64.0
235800,00211,90.0
2363,00211,47.0
236492,00211,181.0
236641,00211,38.0
236659,00211,65.0
237276,00211,54.0
2374,00211,60.0
237428,00211,30.0
237495,00211,50.0
238695,00211,60.0
239663,00211,30.0
240,00211,30.0
243857,00211,31.0
243859,00211,30.0
2441,00211,30.0
245804,00211,38.0
245805,00211,38.0
246097,00211,30.0
246508,00211,30.0
2466,00211,60.0
246997,00211,30.0
248491,00211,57.0
249288,00211,30.0
249407,00211,30.0
2503,00211,30.0
2510,00211,33.0
251173,00211,30.0
251175,00211,30.0
251597,00211,38.0
254168,00211,30.0
254170,00211,30.0
254174,00211,30.0
254425,00211,30.0
254646,00211,30.0
2556,00211,31.0
257669,00211,30.0
2578,00211,30.0
257884,00211,30.0
257921,00211,30.0
262191,00211,30.0
262670,00211,60.0
262671,00211,52.0
262673,00211,31.0
264159,00211,56.0
2648,00211,30.0
264960,00211,30.0
265450,00211,30.0
267693,00211,72.0
268041,00211,50.0
268265,00211,30.0
268266,00211,30.0
26839,00211,67.0
268717,00211,100.0
269632,00211,30.0
272460,00211,32.0
273079,00211,60.0
274083,00211,30.0
275568,00211,36.0
275718,00211,30.0
275720,00211,30.0
276610,00211,59.0
277302,00211,34.0
278117,00211,492.0
278120,00211,814.0
2790,00211,30.0
279361,00211,34.0
279556,00211,30.0
280020,00211,30.0
280138,00211,35.0
2825,00211,30.0
282898,00211,35.0
284165,00211,44.0
28425,00211,30.0
285411,00211,30.0
28549,00211,105.0
286880,00211,59.0
286995,00211,30.0
2879,00211,30.0
28959,00211,56.0
29042,00211,289.0
2914,00211,61.0
295109,00211,30.0
295650,00211,30.0
296065,00211,30.0
296176,00211,30.0
296179,00211,30.0
296182,00211,30.0
296529,00211,304.0
297040,00211,35.0
297041,00211,34.0
2976,00211,147.0
2978,00211,30.0
29856,00211,55.0
299125,00211,30.0
299478,00211,59.0
299700,00211,30.0
299993,00211,30.0
299994,00211,30.0
300030,00211,30.0
300044,00211,30.0
30040,00211,30.0
3023,00211,30.0
302621,00211,66.0
303608,00211,31.0
304133,00211,35.0
304139,00211,41.0
3047,00211,36.0
30617,00211,30.0
308500,00211,30.0
308501,00211,30.0
308607,00211,34.0
310182,00211,30.0
3102,00211,33.0
3124,00211,30.0
3146,00211,30.0
3148,00211,37.0
316080,00211,72.0
316349,00211,38.0
31733,00211,31.0
3179,00211,30.0
31894,00211,1972.0
321176,00211,30.0
321539,00211,30.0
321718,00211,30.0
32445,00211,36.0
326623,00211,51.0
326735,00211,35.0
329043,00211,33.0
3292,00211,30.0
32934,00211,134.0
33105,00211,30.0
331151,00211,30.0
331155,00211,33.0
332406,00211,142.0
332817,00211,243.0
333278,00211,30.0
333414,00211,60.0
333828,00211,60.0
3348,00211,30.0
335643,00211,30.0
335667,00211,53.0
336840,00211,60.0
336981,00211,413.0
338553,00211,56.0
3386,00211,30.0
340955,00211,62.0
34102,00211,32.0
343660,00211,49.0
343764,00211,30.0
343815,00211,39.0
344569,00211,30.0
345355,00211,30.0
345356,00211,30.0
345749,00211,55.0
345750,00211,30.0
3474,00211,43.0
348718,00211,30.0
348719,00211,30.0
34888,00211,60.0
34899,00211,90.0
349625,00211,36.0
351952,00211,34.0
353704,00211,30.0
3542,00211,30.0
355015,00211,30.0
357175,00211,37.0
3575,00211,30.0
357694,00211,30.0
358247,00211,30.0
358249,00211,30.0
358819,00211,30.0
359349,00211,30.0
359518,00211,55.0
361281,00211,78.0
364446,00211,52.0
364447,00211,60.0
364448,00211,60.0
364451,00211,86.0
3665,00211,56.0
366610,00211,30.0
367412,00211,30.0
3683,00211,34.0
368598,00211,30.0
369400,00211,53.0
36986,00211,30.0
371519,00211,30.0
3722,00211,50.0
373782,00211,44.0
3740,00211,30.0
3746,00211,30.0
375941,00211,30.0
375942,00211,30.0
376084,00211,63.0
376085,00211,58.0
376086,00211,52.0
376722,00211,389.0
378685,00211,144.0
379145,00211,66.0
379146,00211,30.0
379148,00211,37.0
379684,00211,30.0
38066,00211,77.0
38072,00211,71.0
381264,00211,30.0
381265,00211,56.0
381357,00211,30.0
381909,00211,30.0
382505,00211,33.0
382914,00211,30.0
382950,00211,38.0
382952,00211,40.0
382953,00211,40.0
382954,00211,30.0
383110,00211,30.0
38333,00211,30.0
383662,00211,73.0
383663,00211,72.0
383664,00211,64.0
384028,00211,30.0
384307,00211,30.0
384695,00211,30.0
385845,00211,30.0
385982,00211,30.0
386150,00211,30.0
386418,00211,49.0
386419,00211,41.0
386850,00211,89.0
387158,00211,60.0
387874,00211,30.0
388685,00211,60.0
388991,00211,90.0
389244,00211,54.0
389478,00211,30.0
389479,00211,30.0
389480,00211,30.0
389481,00211,30.0
390392,00211,31.0
390427,00211,30.0
390615,00211,451.0
390633,00211,60.0
390634,00211,30.0
390636,00211,30.0
390637,00211,30.0
390638,00211,30.0
390639,00211,30.0
390640,00211,30.0
391237,00211,49.0
391244,00211,33.0
391253,00211,30.0
392344,00211,30.0
392609,00211,31.0
392719,00211,47.0
393561,00211,30.0
393567,00211,30.0
394055,00211,68.0
394499,00211,189.0
394500,00211,926.0
394501,00211,610.0
394509,00211,76.0
394511,00211,63.0
39591,00211,228.0
39593,00211,69.0
39595,00211,34.0
398363,00211,56.0
398385,00211,30.0
399842,00211,152.0
400527,00211,30.0
400731,00211,60.0
400732,00211,48.0
400762,00211,34.0
4008,00211,32.0
400930,00211,30.0
401036,00211,30.0
401556,00211,34.0
40159,00211,60.0
402255,00211,119.0
402925,00211,30.0
402928,00211,30.0
402935,00211,30.0
402936,00211,30.0
402937,00211,30.0
402938,00211,30.0
403510,00211,247.0
403511,00211,457.0
403611,00211,60.0
403612,00211,37.0
403940,00211,30.0
403943,00211,30.0
403953,00211,34.0
403987,00211,160.0
40399,00211,202.0
404,00211,58.0
40400,00211,60.0
40401,00211,60.0
40403,00211,103.0
404528,00211,38.0
404531,00211,30.0
404801,00211,30.0
404803,00211,56.0
404804,00211,30.0
404805,00211,30.0
404806,00211,37.0
404807,00211,30.0
405165,00211,30.0
405626,00211,106.0
405628,00211,82.0
405631,00211,60.0
406018,00211,296.0
406341,00211,64.0
406344,00211,152.0
406355,00211,30.0
406653,00211,64.0
407200,00211,51.0
407312,00211,43.0
407938,00211,30.0
407940,00211,30.0
407941,00211,30.0
408,00211,373.0
408032,00211,30.0
408033,00211,36.0
408034,00211,57.0
408035,00211,31.0
408036,00211,30.0
408037,00211,30.0
408127,00211,45.0
408206,00211,30.0
408731,00211,30.0
409183,00211,30.0
409186,00211,35.0
409187,00211,30.0
409194,00211,30.0
409329,00211,30.0
409505,00211,30.0
409512,00211,30.0
409981,00211,30.0
410592,00211,257.0
410865,00211,60.0
410867,00211,30.0
4118,00211,48.0
412086,00211,160.0
412087,00211,98.0
412088,00211,144.0
412089,00211,124.0
412090,00211,198.0
412091,00211,198.0
412092,00211,373.0
412093,00211,69.0
412094,00211,72.0
412891,00211,30.0
413062,00211,30.0
413552,00211,30.0
413555,00211,30.0
413557,00211,46.0
413558,00211,42.0
413560,00211,60.0
414519,00211,46.0
414617,00211,95.0
414788,00211,30.0
4152,00211,42.0
41542,00211,62.0
41709,00211,30.0
418235,00211,30.0
418308,00211,30.0
418414,00211,82.0
418415,00211,152.0
418416,00211,134.0
418830,00211,30.0
418832,00211,30.0
418946,00211,60.0
419007,00211,117.0
419009,00211,188.0
419011,00211,30.0
420518,00211,30.0
420520,00211,30.0
420834,00211,30.0
420986,00211,52.0
42135,00211,30.0
42231,00211,60.0
422426,00211,60.0
422427,00211,30.0
422430,00211,31.0
422432,00211,30.0
422433,00211,30.0
422434,00211,30.0
422609,00211,30.0
424190,00211,30.0
424192,00211,72.0
424193,00211,64.0
4242,00211,30.0
424605,00211,53.0
424641,00211,60.0
424971,00211,30.0
424976,00211,30.0
424977,00211,30.0
425424,00211,30.0
425425,00211,30.0
4255,00211,30.0
4282,00211,94.0
42940,00211,60.0
430566,00211,30.0
430976,00211,30.0
431598,00211,30.0
431602,00211,30.0
431883,00211,30.0
431896,00211,30.0
432380,00211,30.0
43422,00211,2634.0
43549,00211,37.0
43550,00211,45.0
438569,00211,163.0
438570,00211,132.0
438571,00211,130.0
438572,00211,31.0
438574,00211,34.0
438576,00211,64.0
43859,00211,48.0
438593,00211,30.0
43860,00211,30.0
43861,00211,30.0
440623,00211,67.0
440625,00211,48.0
440649,00211,94.0
441115,00211,30.0
4415,00211,30.0
44633,00211,30.0
446619,00211,30.0
44705,00211,34.0
44706,00211,30.0
44707,00211,30.0
447624,00211,30.0
447627,00211,97.0
448253,00211,190.0
448519,00211,30.0
449191,00211,30.0
449194,00211,37.0
449196,00211,30.0
449198,00211,30.0
449526,00211,30.0
449726,00211,105.0
449728,00211,34.0
449794,00211,33.0
449974,00211,30.0
450122,00211,31.0
450345,00211,30.0
450346,00211,30.0
450348,00211,34.0
450399,00211,30.0
451233,00211,30.0
451236,00211,30.0
451237,00211,60.0
451423,00211,30.0
451481,00211,33.0
451729,00211,30.0
451730,00211,30.0
45245,00211,34.0
453426,00211,30.0
453440,00211,63.0
453737,00211,30.0
453738,00211,30.0
453827,00211,137.0
453829,00211,92.0
453830,00211,133.0
453870,00211,31.0
453871,00211,59.0
453873,00211,3667.0
453874,00211,67.0
453876,00211,69.0
453938,00211,58.0
453943,00211,60.0
453945,00211,30.0
453946,00211,30.0
453991,00211,85.0
454088,00211,30.0
454100,00211,30.0
454172,00211,64.0
454175,00211,30.0
454176,00211,30.0
454218,00211,60.0
454344,00211,60.0
454347,00211,358.0
454353,00211,44.0
454520,00211,38.0
454539,00211,30.0
454548,00211,30.0
454825,00211,30.0
454826,00211,30.0
454829,00211,150.0
454840,00211,30.0
454845,00211,384.0
454846,00211,54.0
454848,00211,34.0
454849,00211,30.0
454881,00211,30.0
454912,00211,80.0
454982,00211,31.0
455043,00211,30.0
455141,00211,169.0
455143,00211,109.0
455156,00211,57.0
455160,00211,30.0
455161,00211,48.0
455163,00211,202.0
455192,00211,30.0
455321,00211,30.0
455346,00211,60.0
455430,00211,30.0
455436,00211,30.0
455459,00211,30.0
455601,00211,35.0
455617,00211,91.0
456593,00211,34.0
4567,00211,30.0
456808,00211,231.0
456854,00211,664.0
456855,00211,130.0
456857,00211,60.0
456936,00211,180.0
456973,00211,31.0
457033,00211,31.0
457034,00211,123.0
457038,00211,78.0
457039,00211,60.0
457193,00211,282.0
457195,00211,280.0
457244,00211,56.0
457283,00211,40.0
457287,00211,776.0
457315,00211,34.0
457443,00211,30.0
457450,00211,30.0
457741,00211,370.0
457860,00211,52.0
457897,00211,101.0
457899,00211,30.0
457912,00211,30.0
457914,00211,93.0
457915,00211,105.0
457916,00211,30.0
4580,00211,34.0
458064,00211,40.0
458272,00211,30.0
458273,00211,30.0
458283,00211,1780.0
459431,00211,174.0
459655,00211,36.0
459755,00211,105.0
459897,00211,30.0
459977,00211,38.0
460448,00211,30.0
460450,00211,30.0
460775,00211,30.0
461075,00211,30.0
461077,00211,30.0
461760,00211,43.0
462097,00211,60.0
462497,00211,477.0
462498,00211,106.0
462742,00211,30.0
462744,00211,34.0
462746,00211,52.0
462747,00211,62.0
462971,00211,35.0
463021,00211,30.0
463275,00211,60.0
463278,00211,34.0
463283,00211,38.0
463386,00211,30.0
464198,00211,39.0
46479,00211,63.0
467130,00211,30.0
4680,00211,30.0
468395,00211,30.0
46853,00211,65.0
469231,00211,38.0
469298,00211,30.0
469935,00211,30.0
470814,00211,30.0
472193,00211,60.0
472921,00211,30.0
473159,00211,2135.0
473232,00211,30.0
47388,00211,30.0
473920,00211,30.0
473979,00211,30.0
474717,00211,30.0
474986,00211,30.0
475319,00211,30.0
476250,00211,30.0
476551,00211,63.0
476648,00211,30.0
476649,00211,30.0
477208,00211,30.0
477265,00211,83.0
477266,00211,30.0
477574,00211,53.0
477575,00211,42.0
477732,00211,30.0
479663,00211,30.0
479664,00211,30.0
479800,00211,64.0
481168,00211,30.0
481177,00211,30.0
481211,00211,191.0
481597,00211,30.0
481767,00211,61.0
48180,00211,30.0
481826,00211,30.0
483438,00211,30.0
48402,00211,30.0
485254,00211,167.0
485255,00211,104.0
485256,00211,1586.0
485341,00211,927.0
485867,00211,126.0
4860,00211,30.0
4873,00211,30.0
487754,00211,30.0
488170,00211,30.0
488175,00211,30.0
488177,00211,30.0
488286,00211,38.0
488509,00211,15599.0
488748,00211,30.0
4888,00211,30.0
489263,00211,4463.0
489511,00211,54.0
489601,00211,87.0
491470,00211,30.0
491517,00211,30.0
491572,00211,30.0
491573,00211,30.0
491584,00211,281.0
491593,00211,30.0
491697,00211,30.0
491774,00211,30.0
491839,00211,242.0
491841,00211,60.0
491842,00211,30.0
491843,00211,51.0
492075,00211,170.0
492154,00211,33.0
492155,00211,30.0
492255,00211,5908.0
492256,00211,30.0
492638,00211,30.0
492651,00211,436.0
492653,00211,306.0
492654,00211,99.0
493210,00211,339.0
494002,00211,56.0
494948,00211,60.0
494949,00211,36.0
495115,00211,60.0
495660,00211,30.0
495767,00211,34.0
495933,00211,7293.0
495934,00211,4388.0
496047,00211,38.0
496354,00211,60.0
496497,00211,30.0
497121,00211,30.0
497122,00211,30.0
498236,00211,56.0
498237,00211,44.0
498238,00211,30.0
498366,00211,30.0
498367,00211,51.0
498368,00211,72.0
498530,00211,30.0
49910,00211,54.0
499993,00211,239.0
501033,00211,169.0
501567,00211,186.0
501571,00211,30.0
501572,00211,46.0
502598,00211,39.0
502599,00211,42.0
502787,00211,30.0
502789,00211,30.0
502940,00211,30.0
502978,00211,285.0
504272,00211,30.0
50473,00211,61.0
505109,00211,30.0
505115,00211,30.0
505116,00211,30.0
505117,00211,30.0
505264,00211,154.0
505293,00211,416.0
505302,00211,34.0
505303,00211,64.0
505356,00211,30.0
505570,00211,40.0
505571,00211,46.0
506749,00211,60.0
506752,00211,30.0
506755,00211,30.0
506805,00211,30.0
507,00211,30.0
507035,00211,58.0
507456,00211,5264.0
507611,00211,43.0
507612,00211,42.0
508,00211,76.0
508233,00211,30.0
508237,00211,59.0
508508,00211,30.0
50944,00211,59.0
510510,00211,30.0
510511,00211,30.0
510512,00211,39.0
510513,00211,34.0
510514,00211,60.0
511003,00211,38.0
511004,00211,48.0
511044,00211,30.0
511339,00211,30.0
512418,00211,34.0
512419,00211,30.0
512422,00211,30.0
512637,00211,67.0
512831,00211,72.0
513491,00211,315.0
513492,00211,641.0
513585,00211,30.0
514413,00211,30.0
514481,00211,35.0
514510,00211,30.0
516028,00211,30.0
517419,00211,34.0
517448,00211,30.0
51782,00211,60.0
5191,00211,30.0
519209,00211,120.0
519224,00211,130.0
519229,00211,83.0
519470,00211,34.0
519473,00211,38.0
519475,00211,30.0
519478,00211,30.0
519525,00211,57.0
519530,00211,134.0
519531,00211,133.0
519533,00211,235.0
519801,00211,30.0
519807,00211,30.0
519934,00211,86.0
520819,00211,30.0
521082,00211,30.0
521083,00211,30.0
521086,00211,30.0
521095,00211,30.0
521099,00211,30.0
521184,00211,2947.0
521386,00211,52.0
522734,00211,130.0
522736,00211,90.0
522737,00211,252.0
522738,00211,75.0
522919,00211,60.0
522989,00211,88.0
523153,00211,262.0
523472,00211,30.0
523773,00211,34.0
523774,00211,30.0
524013,00211,43.0
524135,00211,30.0
524228,00211,60.0
524230,00211,60.0
52425,00211,123.0
5244,00211,30.0
525201,00211,35.0
525569,00211,1861.0
526307,00211,30.0
526311,00211,30.0
526804,00211,124.0
526805,00211,60.0
526806,00211,60.0
52924,00211,44.0
529676,00211,95.0
529733,00211,34.0
531446,00211,30.0
531447,00211,31.0
532508,00211,57.0
532509,00211,34.0
533462,00211,41.0
533673,00211,54.0
533674,00211,30.0
533675,00211,59.0
5344,00211,30.0
534580,00211,37.0
5346,00211,30.0
535121,00211,35.0
5371,00211,30.0
537160,00211,50.0
537169,00211,30.0
537170,00211,30.0
537171,00211,30.0
537173,00211,44.0
537174,00211,39.0
537176,00211,30.0
537177,00211,30.0
537872,00211,30.0
537874,00211,30.0
538204,00211,38.0
538209,00211,100.0
538560,00211,72.0
538594,00211,30.0
538603,00211,30.0
538870,00211,126.0
539685,00211,30.0
53978,00211,52.0
541426,00211,30.0
541427,00211,37.0
541517,00211,44.0
541518,00211,53.0
541535,00211,332.0
541571,00211,30.0
541625,00211,30.0
543028,00211,87.0
54496,00211,30.0
545,00211,109.0
545369,00211,127.0
545373,00211,116.0
545374,00211,148.0
545587,00211,46.0
545588,00211,57.0
545589,00211,30.0
545590,00211,41.0
546267,00211,311.0
550569,00211,30.0
550571,00211,30.0
55118,00211,30.0
551494,00211,59.0
5535,00211,30.0
553538,00211,60.0
55357,00211,73.0
555269,00211,71.0
555270,00211,169.0
555271,00211,181.0
555272,00211,60.0
555429,00211,56.0
555432,00211,4663.0
555433,00211,606.0
555434,00211,1484.0
555435,00211,2096.0
555727,00211,638.0
555881,00211,46.0
555890,00211,77.0
555893,00211,52.0
555904,00211,30.0
55633,00211,30.0
557116,00211,288.0
557117,00211,304.0
557599,00211,71.0
557840,00211,56.0
558,00211,219.0
55899,00211,169.0
55921,00211,47.0
560386,00211,60.0
5609,00211,30.0
562145,00211,30.0
562146,00211,30.0
562147,00211,30.0
562484,00211,30.0
564064,00211,434.0
565117,00211,111.0
565118,00211,58.0
565119,00211,352.0
565120,00211,190.0
565121,00211,71.0
565122,00211,167.0
565123,00211,219.0
565124,00211,108.0
565125,00211,218.0
565126,00211,147.0
565127,00211,60.0
565871,00211,4729.0
566139,00211,41.0
566567,00211,30.0
566568,00211,30.0
566750,00211,59.0
566811,00211,89.0
567317,00211,34.0
567334,00211,381.0
567473,00211,30.0
567779,00211,60.0
567780,00211,48.0
568160,00211,6540.0
568161,00211,517.0
568701,00211,38.0
568703,00211,59.0
568707,00211,46.0
569768,00211,30.0
569769,00211,30.0
569770,00211,34.0
569771,00211,30.0
569772,00211,30.0
569773,00211,30.0
569774,00211,30.0
569775,00211,19.0
569776,00211,30.0
570001,00211,134.0
570713,00211,68.0
570739,00211,35.0
570745,00211,131.0
570746,00211,131.0
571043,00211,236.0
571044,00211,567.0
571045,00211,65.0
571047,00211,81.0
571340,00211,30.0
571388,00211,65.0
571389,00211,35.0
571390,00211,61.0
571391,00211,61.0
571457,00211,30.0
571637,00211,30.0
571638,00211,30.0
574784,00211,846.0
574785,00211,32.0
574787,00211,479.0
57486,00211,101.0
57487,00211,76.0
57488,00211,64.0
574988,00211,30.0
575330,00211,30.0
578306,00211,2385.0
578707,00211,30.0
579241,00211,30.0
579242,00211,30.0
579243,00211,30.0
579258,00211,55.0
579259,00211,67.0
579280,00211,209.0
579281,00211,124.0
579282,00211,96.0
579283,00211,92.0
579408,00211,82.0
579713,00211,30.0
579714,00211,124.0
580651,00211,30.0
580800,00211,205.0
580801,00211,187.0
580802,00211,289.0
581779,00211,42.0
581781,00211,34.0
581783,00211,58.0
581784,00211,56.0
581786,00211,30.0
581788,00211,30.0
581790,00211,34.0
581792,00211,68.0
582402,00211,566.0
582505,00211,60.0
58301,00211,56.0
583276,00211,91.0
583467,00211,30.0
584104,00211,224.0
584291,00211,565.0
584833,00211,30.0
584834,00211,30.0
584835,00211,60.0
585327,00211,30.0
585328,00211,30.0
585486,00211,30.0
585490,00211,30.0
585491,00211,30.0
585493,00211,34.0
585535,00211,30.0
585536,00211,30.0
587689,00211,60.0
588240,00211,405.0
588241,00211,285.0
588310,00211,82.0
588548,00211,68.0
588550,00211,131.0
588551,00211,97.0
588552,00211,116.0
588717,00211,44.0
588719,00211,30.0
589287,00211,30.0
589288,00211,30.0
589289,00211,34.0
589290,00211,30.0
589297,00211,38.0
589299,00211,30.0
589459,00211,30.0
590083,00211,30.0
590084,00211,34.0
590667,00211,62.0
590668,00211,48.0
590669,00211,34.0
590670,00211,30.0
590671,00211,38.0
590865,00211,33.0
594130,00211,30.0
594135,00211,30.0
594161,00211,361.0
594414,00211,253.0
594871,00211,30.0
594885,00211,4.0
594886,00211,41.0
594887,00211,60.0
595071,00211,30.0
595670,00211,30.0
595758,00211,30.0
595760,00211,30.0
595787,00211,116.0
595788,00211,240.0
595789,00211,86.0
595790,00211,492.0
595791,00211,549.0
595792,00211,313.0
596029,00211,34.0
596244,00211,30.0
596664,00211,68.0
596665,00211,30.0
596919,00211,55.0
597832,00211,240.0
597833,00211,30.0
597834,00211,1422.0
597836,00211,98.0
597837,00211,91.0
597838,00211,30.0
597914,00211,30.0
598041,00211,60.0
598320,00211,82.0
598321,00211,60.0
598322,00211,73.0
598334,00211,65.0
599014,00211,94.0
599015,00211,94.0
599812,00211,236.0
600263,00211,60.0
600264,00211,56.0
600265,00211,55.0
60055,00211,30.0
600595,00211,30.0
601166,00211,35.0
601168,00211,30.0
601170,00211,30.0
